,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/20_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39 PM_),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Record of: SPRING WHEAT    Commodity Code: 288   State:  North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage: HARVESTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h:\groups\estimate\cropweat\booksect\Spring Wheat.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 ,,,,,,,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,,,,,,0 ,0.3 ,0.6 ,0.9 ,1.1 ,1.4 ,1.7 ,2 ,2.6 ,3.1 ,3.7 ,4.3 ,4.9 ,5.4 ,6 ,8.3 ,10.6 ,12.9 ,15.1 ,17.4 ,19.7 ,22 ,23.7 ,25.4 ,27.1 ,28.9 ,30.6 ,32.3 ,34 ,35.7 ,37.4 ,39.1 ,40.9 ,42.6 ,44.3 ,46 ,48.1 ,50.3 ,52.4 ,54.6 ,56.7 ,58.9 ,61 ,63.0 ,65.0 ,67.0 ,69.0 ,71.0 ,73.0 ,75 ,76.1 ,77.3 ,78.4 ,79.6 ,80.7 ,81.9 ,83 ,83.9 ,84.7 ,85.6 ,86.4 ,87.3 ,88.1 ,89 ,89.7 ,90.4 ,91.1 ,91.9 ,92.6 ,93.3 ,94 ,94.3 ,94.6 ,94.9 ,95.1 ,95.4 ,#VALUE!,96 ,96.0 ,96.0 ,96.0 ,96.0 ,#VALUE!,#VALUE!,96 ,96.1 ,96.3 ,96.4 ,#VALUE!,#VALUE!,#VALUE!,97 ,97.3 ,97.6 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,99 ,99.1 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 ,,,,,,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,,,,,,0 ,0.4 ,0.9 ,1.3 ,1.7 ,2.1 ,2.6 ,3 ,4.4 ,5.9 ,7.3 ,8.7 ,10.1 ,11.6 ,13 ,14.7 ,16.4 ,18.1 ,19.9 ,21.6 ,23.3 ,25 ,27.9 ,30.7 ,33.6 ,36.4 ,39.3 ,42.1 ,45 ,48.1 ,51.3 ,54.4 ,57.6 ,60.7 ,63.9 ,67 ,68.6 ,70.1 ,71.7 ,73.3 ,74.9 ,76.4 ,78 ,79.1 ,80.3 ,81.4 ,82.6 ,83.7 ,84.9 ,86 ,86.3 ,86.6 ,86.9 ,87.1 ,87.4 ,87.7 ,88 ,88.3 ,88.6 ,88.9 ,89.1 ,89.4 ,89.7 ,90 ,90.1 ,90.3 ,90.4 ,90.6 ,90.7 ,#VALUE!,91 ,91.3 ,91.6 ,91.9 ,92.1 ,#VALUE!,#VALUE!,93 ,93.6 ,94.1 ,94.7 ,#VALUE!,#VALUE!,#VALUE!,97 ,97.3 ,97.6 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,99 ,99.1 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 ,,,,,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,,,,,,0 ,0.1 ,0.3 ,0.4 ,0.6 ,0.7 ,0.9 ,1 ,1.9 ,2.7 ,3.6 ,4.4 ,5.3 ,6.1 ,7 ,9.6 ,12.1 ,14.7 ,17.3 ,19.9 ,22.4 ,25 ,28.7 ,32.4 ,36.1 ,39.9 ,43.6 ,47.3 ,51 ,54.0 ,57.0 ,60.0 ,63.0 ,66.0 ,69.0 ,72 ,73.9 ,75.7 ,77.6 ,79.4 ,81.3 ,83.1 ,85 ,86.6 ,88.1 ,89.7 ,91.3 ,92.9 ,94.4 ,96 ,96.3 ,96.6 ,96.9 ,97.1 ,97.4 ,97.7 ,98 ,98.1 ,98.3 ,98.4 ,98.6 ,98.7 ,98.9 ,99 ,99.1 ,99.3 ,99.4 ,99.6 ,99.7 ,99.9 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,#VALUE!,100 ,100.0 ,100.0 ,100.0 ,100.0 ,#VALUE!,#VALUE!,100 ,100.0 ,100.0 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,100 ,100.0 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88 ,,,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0 ,0.1 ,0.3 ,0.4 ,0.6 ,0.7 ,0.9 ,1 ,1.3 ,1.6 ,1.9 ,2.1 ,2.4 ,2.7 ,3 ,5.4 ,7.9 ,10.3 ,12.7 ,15.1 ,17.6 ,20 ,24.6 ,29.1 ,33.7 ,38.3 ,42.9 ,47.4 ,52 ,55.7 ,59.4 ,63.1 ,66.9 ,70.6 ,74.3 ,78 ,79.6 ,81.1 ,82.7 ,84.3 ,85.9 ,87.4 ,89 ,89.9 ,90.7 ,91.6 ,92.4 ,93.3 ,94.1 ,95 ,95.6 ,96.1 ,96.7 ,97.3 ,97.9 ,98.4 ,99 ,99.0 ,99.0 ,99.0 ,99.0 ,99.0 ,99.0 ,99 ,99.1 ,99.3 ,99.4 ,99.6 ,99.7 ,99.9 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,#VALUE!,100 ,100.0 ,100.0 ,100.0 ,100.0 ,#VALUE!,#VALUE!,100 ,100.0 ,100.0 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,100 ,100.0 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89 ,,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,,,,,,,0 ,0.1 ,0.3 ,0.4 ,0.6 ,0.7 ,0.9 ,1 ,2.0 ,3.0 ,4.0 ,5.0 ,6.0 ,7.0 ,8 ,11.4 ,14.9 ,18.3 ,21.7 ,25.1 ,28.6 ,32 ,36.4 ,40.9 ,45.3 ,49.7 ,54.1 ,58.6 ,63 ,65.9 ,68.7 ,71.6 ,74.4 ,77.3 ,80.1 ,83 ,84.6 ,86.1 ,87.7 ,89.3 ,90.9 ,92.4 ,94 ,94.4 ,94.9 ,95.3 ,95.7 ,96.1 ,96.6 ,97 ,97.3 ,97.6 ,97.9 ,98.1 ,98.4 ,98.7 ,99 ,99.1 ,99.3 ,99.4 ,99.6 ,99.7 ,99.9 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,100 ,100.0 ,100.0 ,100.0 ,100.0 ,100.0 ,#VALUE!,100 ,100.0 ,100.0 ,100.0 ,100.0 ,#VALUE!,#VALUE!,100 ,100.0 ,100.0 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,100 ,100.0 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,100.0 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,100 ,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
